2531, 105, 10, 3, 22
2532, 105, 13, 16, 37
2533, 105, 9, 1, 2
2534, 105, 20, 17, 43
2535, 105, 26, 5, 27
2536, 105, 22, 5, 22
2537, 105, 26, 16, 25
2538, 106, 10, 10, 45
2539, 107, 1, 9, 12
2540, 107, 0, 4, 47
2541, 107, 8, 6, 44
2542, 107, 28, 6, 42
2543, 107, 16, 3, 23
2544, 107, 27, 10, 12
2545, 107, 8, 5, 16
2546, 107, 4, 3, 21
2547, 107, 2, 11, 21
2548, 107, 11, 9, 24
2549, 107, 7, 9, 26
2550, 107, 0, 6, 49
2551, 107, 19, 17, 16
2552, 107, 6, 5, 43
2553, 107, 24, 2, 35
2554, 107, 24, 7, 45
2555, 107, 0, 2, 10
2556, 107, 28, 3, 48
2557, 107, 4, 15, 46
2558, 107, 7, 17, 2
2559, 107, 25, 6, 4
2560, 107, 22, 13, 49
2561, 107, 13, 4, 32
2562, 107, 12, 2, 34
2563, 107, 11, 10, 1
2564, 107, 1, 19, 20
2565, 107, 12, 19, 14
2566, 107, 14, 8, 39
2567, 107, 8, 5, 2
2568, 107, 7, 17, 43
2569, 107, 27, 11, 16
2570, 107, 13, 13, 5
2571, 107, 3, 6, 4
2572, 107, 23, 4, 29
2573, 107, 17, 10, 46
2574, 107, 17, 11, 47
2575, 107, 15, 19, 26
2576, 107, 7, 0, 34
2577, 108, 26, 6, 17
2578, 108, 12, 18, 4
2579, 108, 20, 4, 17
2580, 108, 19, 2, 22
2581, 108, 12, 1, 21
2582, 108, 24, 5, 13
2583, 108, 1, 3, 39
2584, 108, 22, 17, 2
2585, 108, 28, 16, 24
2586, 108, 4, 12, 13
2587, 108, 15, 8, 9
2588, 108, 4, 4, 28
2589, 109, 2, 4, 20
2590, 109, 11, 0, 9
2591, 110, 1, 6, 21
2592, 110, 8, 4, 31
2593, 110, 5, 2, 41
2594, 110, 26, 16, 49
2595, 110, 8, 17, 14
2596, 110, 2, 19, 30
2597, 110, 1, 3, 3
2598, 110, 13, 8, 22
2599, 110, 12, 7, 9
2600, 110, 16, 3, 18
2601, 110, 23, 15, 36
2602, 110, 15, 13, 37
2603, 110, 13, 1, 11
2604, 110, 3, 18, 11
2605, 110, 16, 15, 41
2606, 110, 18, 17, 24
2607, 110, 28, 13, 33
2608, 110, 11, 15, 36
2609, 110, 18, 3, 11
2610, 110, 27, 17, 3
2611, 110, 24, 2, 44
2612, 110, 18, 11, 17
2613, 110, 8, 17, 47
2614, 110, 7, 1, 38
2615, 110, 8, 10, 22
2616, 110, 3, 11, 21
2617, 110, 11, 12, 33
2618, 110, 21, 16, 22
2619, 110, 27, 1, 29
2620, 110, 21, 2, 22
2621, 110, 1, 17, 26
2622, 110, 3, 6, 17
2623, 110, 15, 5, 11
2624, 110, 9, 2, 6
2625, 110, 18, 12, 49
2626, 110, 12, 6, 38
2627, 110, 24, 17, 33
2628, 110, 8, 6, 27
2629, 110, 24, 12, 26
2630, 110, 18, 15, 14
2631, 110, 5, 17, 23
2632, 110, 1, 9, 5
2633, 110, 27, 19, 37
2634, 110, 4, 18, 24
2635, 110, 22, 3, 45
2636, 110, 8, 15, 40
2637, 110, 19, 17, 32
2638, 110, 24, 11, 32
2639, 110, 28, 0, 11
2640, 111, 6, 16, 1
2641, 111, 6, 9, 21
2642, 111, 8, 14, 25
2643, 111, 1, 12, 1
2644, 111, 14, 6, 4
2645, 111, 26, 10, 35
2646, 111, 0, 9, 13
2647, 111, 5, 0, 20
2648, 111, 21, 6, 12
2649, 111, 13, 15, 27
2650, 111, 6, 7, 24
2651, 111, 28, 1, 10
2652, 111, 20, 0, 35
2653, 111, 1, 19, 34
2654, 111, 11, 11, 45
2655, 111, 11, 6, 14
2656, 111, 17, 14, 17
2657, 111, 19, 3, 18
2658, 111, 6, 6, 4
2659, 111, 20, 6, 30
2660, 111, 6, 18, 13
2661, 111, 0, 10, 45
2662, 111, 3, 15, 28
2663, 111, 28, 3, 16
2664, 111, 24, 14, 30
2665, 111, 25, 6, 47
2666, 111, 21, 0, 30
2667, 111, 2, 11, 26
2668, 111, 16, 0, 47
2669, 111, 9, 8, 22
2670, 111, 10, 13, 30
2671, 111, 27, 16, 10
2672, 111, 15, 9, 45
2673, 111, 16, 14, 4
2674, 111, 5, 6, 18
2675, 111, 23, 11, 16
2676, 111, 14, 10, 16
2677, 111, 7, 4, 37
2678, 111, 29, 5, 7
2679, 112, 10, 16, 33
2680, 112, 17, 11, 24
2681, 112, 13, 11, 11
2682, 112, 6, 11, 13
2683, 112, 17, 17, 45
2684, 112, 20, 2, 30
2685, 112, 3, 5, 6
2686, 112, 3, 13, 23
2687, 112, 16, 12, 36
2688, 112, 4, 3, 41
2689, 112, 3, 3, 20
2690, 112, 13, 8, 39
2691, 112, 24, 9, 3
2692, 112, 28, 19, 15
2693, 112, 26, 6, 24
2694, 112, 18, 11, 6
2695, 112, 0, 3, 10
2696, 112, 5, 11, 38
2697, 112, 19, 2, 9
2698, 112, 9, 19, 2
2699, 112, 13, 15, 20
2700, 113, 25, 12, 6
2701, 113, 0, 14, 11
2702, 113, 15, 7, 35
2703, 113, 21, 4, 40
2704, 113, 29, 15, 35
2705, 113, 4, 1, 31
2706, 113, 19, 15, 41
2707, 113, 4, 11, 8
2708, 113, 14, 17, 45
2709, 113, 12, 9, 8
2710, 113, 18, 17, 22
2711, 113, 19, 1, 3
2712, 113, 17, 7, 12
2713, 113, 1, 11, 30
2714, 114, 10, 0, 48
2715, 114, 29, 18, 45
2716, 114, 21, 9, 24
2717, 114, 27, 2, 42
2718, 114, 8, 15, 22
2719, 114, 27, 12, 39
2720, 114, 23, 19, 45
2721, 115, 3, 15, 10
2722, 115, 0, 18, 39
2723, 115, 8, 12, 26
2724, 115, 14, 12, 28
2725, 115, 11, 19, 30
2726, 115, 13, 15, 37
2727, 115, 8, 19, 12
2728, 115, 18, 12, 16
2729, 115, 26, 16, 45
2730, 115, 25, 18, 25
2731, 115, 1, 5, 22
2732, 115, 3, 9, 27
2733, 115, 0, 14, 42
2734, 115, 23, 18, 21
2735, 115, 16, 17, 25
2736, 115, 5, 4, 9
2737, 115, 6, 16, 39
2738, 115, 27, 16, 22
2739, 115, 25, 3, 38
2740, 115, 18, 18, 22
2741, 115, 10, 9, 33
2742, 115, 0, 3, 36
2743, 115, 29, 16, 44
2744, 115, 28, 3, 48
2745, 115, 20, 2, 9
2746, 115, 17, 8, 40
2747, 115, 17, 17, 12
2748, 115, 1, 2, 12
2749, 115, 23, 15, 49
2750, 115, 1, 9, 26
2751, 115, 21, 10, 4
2752, 115, 27, 0, 43
2753, 115, 17, 2, 7
2754, 115, 20, 8, 24
2755, 115, 23, 12, 11
2756, 115, 23, 15, 45
2757, 115, 25, 1, 11
2758, 115, 17, 0, 20
2759, 115, 12, 12, 37
2760, 115, 28, 13, 6
2761, 115, 22, 19, 39
2762, 115, 29, 16, 12
2763, 115, 29, 0, 9
2764, 115, 18, 5, 24
2765, 115, 11, 15, 12
2766, 116, 4, 1, 18
2767, 116, 3, 3, 30
2768, 116, 27, 5, 35
2769, 116, 21, 13, 21
2770, 116, 13, 5, 46
2771, 116, 20, 12, 2
2772, 116, 25, 12, 9
2773, 116, 9, 2, 2
2774, 116, 24, 1, 18
2775, 116, 18, 15, 20
2776, 116, 16, 13, 22
2777, 116, 10, 6, 3
2778, 116, 25, 10, 18
2779, 116, 14, 6, 33
2780, 116, 24, 5, 5
2781, 116, 14, 7, 8
2782, 116, 7, 15, 27
2783, 116, 23, 8, 30
2784, 116, 16, 15, 23
2785, 116, 20, 11, 30
2786, 116, 11, 2, 37
2787, 116, 3, 6, 49
2788, 116, 2, 12, 16
2789, 117, 24, 1, 18
2790, 117, 18, 19, 18
2791, 117, 0, 11, 46
2792, 117, 6, 19, 19
2793, 117, 2, 9, 39
2794, 117, 28, 9, 21
2795, 117, 21, 14, 25
2796, 117, 8, 1, 18
2797, 117, 26, 18, 43
2798, 117, 25, 7, 21
2799, 117, 15, 7, 28
2800, 117, 12, 13, 9
2801, 117, 8, 6, 1
2802, 117, 17, 0, 42
2803, 117, 27, 5, 6
2804, 117, 29, 14, 46
2805, 117, 22, 16, 14
2806, 117, 1, 8, 48
2807, 117, 25, 9, 39
2808, 117, 2, 0, 36
2809, 117, 25, 11, 38
2810, 117, 12, 3, 29
2811, 118, 8, 10, 4
2812, 119, 20, 9, 27
2813, 119, 1, 12, 35
2814, 119, 9, 12, 30
2815, 119, 21, 11, 42
2816, 119, 21, 9, 13
2817, 119, 13, 13, 11
2818, 119, 2, 14, 20
2819, 119, 29, 10, 36
2820, 119, 7, 9, 5
2821, 119, 24, 7, 14
2822, 119, 17, 15, 24
2823, 119, 14, 5, 48
2824, 119, 11, 11, 22
2825, 119, 13, 18, 9
2826, 119, 28, 1, 7
2827, 119, 12, 18, 29
2828, 119, 24, 15, 29
2829, 119, 15, 3, 48
2830, 119, 24, 12, 17
2831, 119, 25, 11, 3
2832, 119, 29, 13, 5
2833, 119, 13, 4, 36
2834, 119, 7, 10, 12
2835, 119, 29, 6, 23
2836, 119, 27, 6, 18
2837, 119, 4, 15, 3
2838, 119, 8, 9, 34
2839, 119, 21, 16, 36
2840, 119, 20, 10, 1
2841, 119, 5, 14, 21
2842, 119, 13, 10, 13
2843, 119, 22, 7, 8
2844, 119, 11, 4, 8
2845, 119, 29, 0, 32
2846, 119, 24, 12, 34
2847, 119, 29, 4, 28
2848, 120, 2, 7, 8
2849, 120, 28, 14, 20
2850, 120, 24, 6, 36
2851, 120, 4, 1, 18
2852, 120, 28, 16, 37
2853, 120, 5, 7, 23
2854, 120, 2, 19, 21
2855, 120, 1, 8, 23
2856, 120, 28, 17, 20
2857, 120, 28, 11, 17
2858, 121, 17, 15, 6
2859, 121, 29, 0, 8
2860, 121, 20, 19, 13
2861, 121, 4, 14, 47
2862, 121, 26, 4, 33
2863, 121, 7, 3, 37
2864, 121, 12, 19, 28
2865, 121, 17, 19, 17
2866, 121, 29, 3, 8
2867, 121, 5, 2, 35
2868, 121, 14, 0, 47
2869, 121, 15, 4, 5
2870, 121, 15, 11, 25
2871, 121, 18, 2, 34
2872, 121, 29, 3, 3
2873, 121, 27, 5, 45
2874, 121, 25, 11, 32
2875, 121, 0, 2, 41
2876, 121, 14, 4, 5
2877, 121, 26, 4, 31
2878, 121, 19, 15, 13
2879, 121, 12, 5, 31
2880, 121, 6, 11, 17
2881, 121, 9, 10, 45
2882, 121, 5, 3, 16
2883, 121, 2, 3, 2
2884, 121, 25, 19, 37
2885, 121, 4, 3, 32
2886, 121, 17, 16, 43
2887, 121, 28, 13, 17
2888, 121, 10, 17, 29
2889, 121, 5, 1, 30
2890, 121, 13, 10, 45
2891, 121, 15, 10, 49
2892, 121, 25, 13, 19
2893, 121, 25, 4, 44
2894, 121, 10, 6, 9
2895, 121, 20, 18, 39
2896, 121, 3, 3, 11
2897, 121, 10, 5, 35
2898, 121, 16, 3, 36
2899, 121, 21, 19, 11
2900, 121, 15, 8, 24
2901, 121, 10, 10, 45
2902, 121, 12, 0, 38
2903, 121, 14, 8, 9
2904, 121, 2, 4, 29
2905, 122, 27, 12, 2
2906, 122, 17, 14, 3
2907, 122, 27, 9, 31
2908, 122, 1, 2, 28
2909, 122, 14, 14, 37
2910, 122, 5, 12, 18
2911, 122, 13, 19, 26
2912, 122, 22, 14, 21
2913, 122, 19, 6, 49
2914, 123, 3, 15, 14
2915, 123, 22, 15, 47
2916, 123, 1, 18, 20
2917, 123, 14, 19, 18
2918, 123, 11, 11, 34
2919, 123, 2, 10, 32
2920, 123, 7, 10, 38
2921, 123, 26, 16, 14
2922, 123, 25, 14, 44
2923, 123, 15, 3, 18
2924, 123, 2, 3, 29
2925, 123, 22, 16, 45
2926, 123, 23, 9, 1
2927, 124, 21, 2, 27
2928, 124, 3, 19, 14
2929, 124, 5, 9, 40
2930, 124, 0, 15, 13
2931, 124, 23, 15, 33
2932, 124, 28, 10, 10
2933, 124, 23, 2, 4
2934, 124, 11, 17, 1
2935, 124, 12, 5, 9
2936, 124, 0, 4, 16
2937, 124, 16, 13, 1
2938, 124, 7, 18, 18
2939, 124, 19, 7, 18
2940, 124, 28, 19, 38
2941, 124, 11, 0, 11
2942, 124, 9, 7, 14
2943, 124, 4, 19, 39
2944, 124, 3, 7, 37
2945, 124, 22, 15, 42
2946, 124, 8, 16, 39
2947, 124, 26, 17, 33
2948, 124, 2, 14, 43
2949, 124, 9, 15, 36
2950, 124, 29, 9, 49
2951, 124, 6, 9, 47
2952, 124, 20, 12, 26
2953, 124, 21, 14, 16
2954, 124, 27, 13, 38
2955, 124, 2, 6, 4
2956, 124, 19, 4, 6
2957, 124, 27, 7, 11
2958, 124, 2, 11, 30
2959, 124, 26, 15, 14
2960, 124, 2, 19, 21
2961, 124, 19, 18, 25
2962, 124, 24, 15, 18
2963, 125, 19, 9, 20
2964, 125, 18, 9, 13
2965, 125, 20, 18, 21
2966, 125, 2, 11, 12
2967, 125, 6, 8, 11
2968, 125, 3, 16, 10
2969, 125, 16, 0, 16
2970, 125, 15, 11, 39
2971, 125, 14, 13, 16
2972, 125, 7, 6, 35
2973, 125, 25, 10, 27
2974, 125, 26, 11, 40
2975, 125, 17, 17, 38
2976, 125, 16, 13, 30
2977, 125, 17, 0, 26
2978, 125, 16, 10, 7
2979, 125, 25, 16, 48
2980, 125, 17, 11, 22
2981, 125, 3, 18, 25
2982, 125, 16, 17, 3
2983, 125, 15, 2, 31
2984, 125, 16, 8, 40
2985, 125, 6, 0, 4
2986, 125, 9, 13, 13
2987, 125, 16, 5, 13
2988, 126, 14, 0, 41
2989, 126, 20, 9, 28
2990, 126, 20, 14, 17
2991, 126, 10, 17, 12
2992, 126, 8, 16, 47
2993, 126, 11, 8, 48
2994, 126, 13, 1, 24
2995, 126, 6, 13, 48
2996, 126, 2, 10, 6
2997, 126, 24, 6, 28
2998, 126, 7, 3, 36
2999, 126, 18, 12, 22
3000, 126, 7, 0, 1
3001, 126, 14, 0, 37
3002, 126, 22, 1, 3
3003, 126, 24, 7, 15
3004, 126, 29, 5, 12
3005, 126, 13, 2, 37
3006, 126, 18, 8, 30
3007, 126, 1, 18, 34
3008, 126, 4, 5, 6
3009, 126, 4, 5, 1
3010, 126, 1, 17, 22
3011, 126, 23, 11, 29
3012, 126, 4, 10, 30
3013, 126, 5, 5, 22
3014, 126, 27, 4, 9
3015, 126, 17, 3, 8
3016, 126, 7, 1, 34
3017, 126, 4, 1, 35
3018, 126, 17, 6, 42
3019, 126, 25, 13, 36
3020, 126, 20, 17, 21
3021, 126, 15, 17, 15
3022, 126, 29, 8, 32
3023, 126, 2, 18, 12
3024, 126, 1, 9, 1
3025, 126, 22, 8, 11
3026, 127, 20, 17, 18
3027, 128, 22, 19, 7
3028, 128, 3, 1, 22
3029, 128, 17, 18, 37
3030, 128, 29, 3, 41
3031, 128, 1, 2, 14
3032, 128, 17, 18, 30
3033, 128, 18, 7, 12
3034, 128, 6, 18, 8
3035, 128, 13, 10, 22
3036, 128, 16, 18, 5
3037, 128, 4, 5, 30
3038, 128, 19, 13, 14
3039, 128, 5, 8, 31
3040, 128, 24, 8, 34
3041, 128, 7, 4, 9
3042, 128, 18, 5, 23
3043, 128, 3, 19, 14
3044, 128, 14, 8, 14
3045, 128, 15, 18, 10
3046, 128, 28, 16, 20
3047, 128, 18, 1, 24
3048, 128, 27, 17, 22
3049, 128, 2, 7, 23
3050, 128, 27, 12, 33
3051, 128, 18, 3, 44
3052, 128, 2, 13, 34
3053, 128, 26, 9, 11
3054, 128, 9, 10, 12
3055, 128, 9, 8, 28
3056, 128, 13, 9, 21
3057, 128, 19, 19, 19
3058, 128, 0, 4, 44
3059, 128, 11, 5, 38
3060, 128, 1, 4, 49
3061, 128, 4, 0, 24
3062, 128, 25, 3, 40
3063, 128, 2, 5, 1
3064, 128, 13, 16, 45
3065, 128, 27, 15, 38
3066, 128, 13, 12, 47
3067, 128, 26, 4, 46
3068, 128, 10, 18, 39
3069, 128, 21, 17, 43
3070, 128, 4, 12, 2
3071, 128, 27, 12, 47
3072, 128, 19, 6, 38
3073, 128, 20, 12, 19
3074, 128, 18, 1, 27
3075, 129, 12, 1, 31
3076, 129, 8, 9, 4
3077, 129, 23, 17, 4
3078, 129, 1, 18, 8
3079, 129, 25, 15, 30
3080, 129, 5, 6, 21
3081, 129, 15, 5, 2
3082, 129, 29, 16, 5
3083, 129, 22, 17, 38
3084, 130, 0, 7, 37
3085, 130, 6, 10, 17
3086, 130, 26, 18, 43
3087, 130, 6, 0, 9
3088, 130, 28, 1, 27
3089, 130, 25, 17, 33
3090, 130, 14, 6, 47
3091, 130, 9, 0, 18
3092, 130, 7, 4, 49
3093, 130, 7, 11, 9
3094, 130, 23, 10, 31
3095, 130, 1, 4, 39
3096, 130, 3, 8, 37
3097, 130, 12, 18, 38
3098, 130, 19, 17, 27
3099, 131, 26, 6, 23
3100, 131, 1, 5, 19
3101, 131, 27, 1, 27
3102, 131, 19, 15, 8
3103, 131, 5, 5, 34
3104, 131, 3, 10, 6
3105, 131, 6, 12, 7
3106, 131, 16, 11, 48
3107, 131, 11, 15, 46
3108, 131, 24, 9, 5
3109, 131, 28, 19, 44
3110, 131, 25, 13, 3
3111, 131, 20, 2, 8
3112, 131, 10, 17, 11
3113, 131, 28, 15, 14
3114, 131, 16, 12, 11
3115, 131, 12, 7, 6
3116, 131, 14, 8, 49
3117, 131, 12, 12, 47
3118, 131, 19, 15, 37
3119, 131, 2, 10, 41
3120, 131, 24, 6, 18
3121, 131, 6, 14, 21
3122, 131, 20, 18, 31
3123, 131, 13, 3, 45
3124, 131, 4, 9, 28
3125, 131, 26, 5, 43
3126, 131, 12, 19, 13
3127, 131, 13, 7, 3
3128, 131, 16, 17, 41
3129, 131, 0, 10, 11
3130, 131, 10, 0, 17
3131, 131, 23, 17, 1
3132, 132, 15, 0, 10
3133, 132, 6, 12, 35
3134, 132, 4, 17, 26
3135, 132, 12, 8, 45
3136, 132, 11, 17, 25
3137, 132, 17, 17, 7
3138, 132, 10, 2, 1
3139, 132, 13, 0, 20
3140, 132, 20, 10, 12
3141, 132, 16, 1, 2
3142, 132, 2, 5, 46
3143, 132, 21, 7, 28
3144, 132, 28, 0, 3
3145, 132, 26, 12, 15
3146, 132, 21, 5, 12
3147, 132, 10, 5, 1
3148, 132, 11, 11, 35
3149, 132, 3, 11, 47
3150, 132, 21, 0, 16
3151, 132, 19, 2, 1
3152, 132, 19, 15, 42
3153, 132, 12, 7, 38
3154, 132, 3, 6, 12
3155, 132, 9, 14, 29
3156, 132, 28, 12, 2
3157, 132, 13, 18, 8
3158, 132, 9, 14, 23
3159, 132, 11, 18, 32
3160, 132, 24, 4, 31
3161, 132, 4, 11, 20
3162, 132, 16, 14, 43
3163, 132, 7, 2, 45
3164, 132, 18, 18, 43
3165, 132, 28, 8, 35
3166, 132, 3, 12, 48
3167, 132, 24, 9, 4
3168, 132, 3, 9, 37
3169, 132, 27, 3, 15
3170, 132, 10, 11, 6
3171, 132, 20, 18, 7
3172, 132, 4, 8, 18
3173, 132, 22, 11, 22
3174, 132, 27, 4, 18
3175, 132, 18, 5, 41
3176, 132, 6, 0, 47
3177, 132, 9, 3, 40
3178, 133, 7, 18, 40
3179, 133, 15, 4, 39
3180, 133, 15, 15, 16
3181, 133, 23, 3, 36
3182, 133, 6, 19, 23
3183, 133, 18, 10, 16
3184, 133, 8, 6, 44
3185, 133, 13, 12, 19
3186, 133, 18, 16, 23
3187, 133, 21, 17, 48
3188, 133, 4, 10, 5
3189, 133, 4, 11, 39
3190, 133, 5, 12, 9
3191, 133, 2, 16, 38
3192, 133, 11, 6, 21
3193, 133, 27, 8, 40
3194, 133, 8, 15, 29
3195, 133, 21, 13, 26
3196, 133, 26, 2, 15
3197, 133, 15, 13, 6
3198, 133, 20, 19, 9
3199, 133, 26, 15, 37
3200, 133, 7, 15, 1
3201, 133, 8, 8, 47
3202, 133, 12, 11, 49
3203, 133, 29, 18, 38
3204, 133, 27, 8, 24
3205, 133, 11, 17, 39
3206, 133, 8, 15, 1
3207, 133, 22, 2, 44
3208, 133, 16, 3, 9
3209, 133, 23, 12, 30
3210, 133, 13, 2, 4
3211, 133, 23, 17, 23
3212, 133, 28, 6, 21
3213, 133, 26, 2, 44
3214, 133, 29, 2, 19
3215, 133, 9, 19, 35
3216, 133, 17, 19, 41
3217, 133, 7, 3, 23
3218, 133, 8, 19, 23
3219, 133, 9, 8, 34
3220, 133, 20, 13, 34
3221, 133, 7, 10, 28
3222, 133, 13, 10, 43
3223, 133, 23, 15, 7
3224, 133, 11, 16, 32
3225, 133, 4, 7, 37
3226, 134, 1, 2, 16
3227, 134, 28, 7, 18
3228, 134, 15, 5, 39
3229, 134, 20, 19, 25
3230, 134, 7, 14, 11
3231, 134, 28, 4, 4
3232, 134, 28, 3, 33
3233, 134, 1, 14, 27
3234, 134, 19, 16, 13
3235, 134, 7, 4, 47
3236, 134, 17, 8, 4
3237, 134, 6, 16, 40
3238, 134, 19, 7, 4
3239, 134, 2, 14, 9
3240, 134, 5, 19, 48
3241, 134, 26, 19, 26
3242, 134, 28, 10, 17
3243, 134, 4, 3, 5
3244, 134, 20, 16, 16
3245, 134, 2, 19, 3
3246, 134, 9, 13, 19
3247, 134, 18, 8, 39
3248, 134, 28, 8, 21
3249, 134, 27, 4, 19
3250, 134, 2, 19, 43
3251, 134, 16, 6, 36
3252, 134, 15, 8, 11
3253, 134, 25, 12, 29
3254, 134, 8, 3, 4
3255, 134, 27, 3, 38
3256, 134, 0, 5, 12
3257, 134, 14, 13, 18
3258, 134, 0, 1, 12
3259, 134, 14, 7, 12
3260, 134, 27, 8, 14
3261, 134, 15, 8, 47
3262, 134, 5, 0, 35
3263, 134, 25, 6, 46
3264, 134, 16, 8, 30
3265, 134, 15, 19, 46
3266, 134, 4, 18, 13
3267, 134, 11, 13, 28
3268, 134, 20, 13, 49
3269, 134, 24, 19, 48
3270, 134, 23, 17, 13
3271, 134, 23, 18, 47
3272, 134, 19, 17, 48
3273, 134, 0, 19, 30
3274, 134, 8, 5, 32
3275, 135, 7, 9, 37
3276, 135, 8, 14, 37
3277, 135, 23, 16, 37
3278, 135, 8, 7, 16
3279, 135, 23, 17, 45
3280, 135, 0, 16, 12
3281, 136, 25, 1, 1
3282, 136, 24, 2, 16
3283, 136, 28, 4, 1
3284, 136, 3, 7, 12
3285, 136, 15, 9, 30
3286, 136, 7, 19, 12
3287, 136, 21, 16, 11
3288, 136, 28, 19, 19
3289, 136, 26, 6, 5
3290, 136, 29, 9, 6
3291, 136, 6, 2, 45
3292, 136, 29, 17, 35
3293, 136, 28, 6, 12
3294, 136, 16, 19, 45
3295, 136, 9, 8, 27
3296, 136, 7, 5, 13
3297, 136, 25, 10, 9
3298, 136, 23, 9, 44
3299, 136, 14, 5, 8
3300, 136, 15, 7, 16
3301, 136, 27, 10, 11
3302, 136, 4, 19, 1
3303, 136, 24, 6, 35
3304, 136, 26, 7, 6
3305, 136, 28, 19, 1
3306, 136, 26, 3, 16
3307, 136, 23, 5, 40
3308, 136, 11, 16, 32
3309, 136, 28, 18, 36
3310, 136, 4, 9, 27
3311, 136, 22, 14, 21
3312, 136, 7, 7, 2
3313, 136, 20, 10, 32
3314, 136, 15, 12, 29
3315, 136, 20, 14, 40
3316, 136, 28, 0, 45
3317, 136, 8, 9, 28
3318, 136, 2, 11, 27
3319, 136, 21, 3, 44
3320, 136, 19, 6, 26
3321, 136, 0, 0, 1
3322, 136, 5, 0, 21
3323, 136, 24, 0, 25
3324, 136, 23, 12, 24
3325, 136, 4, 16, 4
3326, 137, 9, 10, 19
3327, 137, 4, 5, 33
3328, 137, 15, 19, 42
3329, 137, 18, 6, 22
3330, 137, 23, 19, 41
3331, 137, 22, 4, 10
3332, 137, 14, 14, 14
3333, 137, 23, 16, 7
3334, 137, 2, 14, 17
3335, 137, 29, 5, 38
3336, 137, 25, 9, 38
3337, 137, 26, 18, 49
3338, 137, 26, 5, 12
3339, 137, 21, 8, 21
3340, 137, 17, 18, 40
3341, 137, 2, 10, 11
3342, 137, 18, 18, 36
3343, 137, 22, 18, 49
3344, 137, 22, 17, 14
3345, 137, 29, 16, 14
3346, 137, 27, 13, 9
3347, 137, 14, 3, 14
3348, 137, 29, 1, 27
3349, 137, 2, 19, 41
3350, 137, 5, 0, 49
3351, 137, 20, 11, 33
3352, 137, 26, 15, 22
3353, 137, 15, 1, 44
3354, 137, 23, 17, 36
3355, 137, 4, 12, 23
3356, 137, 21, 7, 48
3357, 137, 28, 11, 8
3358, 137, 16, 7, 12
3359, 137, 26, 10, 40
3360, 137, 9, 15, 14
3361, 137, 3, 9, 10
3362, 137, 21, 11, 43
3363, 137, 24, 3, 12
3364, 137, 14, 3, 48
3365, 137, 28, 15, 25
3366, 137, 1, 1, 44
3367, 137, 13, 19, 26
3368, 137, 22, 2, 39
3369, 137, 4, 15, 32
3370, 137, 20, 0, 40
3371, 137, 19, 1, 11
3372, 138, 24, 11, 44
3373, 138, 21, 14, 39
3374, 138, 12, 4, 21
3375, 138, 25, 12, 21
3376, 138, 28, 14, 7
3377, 138, 2, 1, 41
3378, 138, 7, 13, 43
3379, 138, 12, 2, 5
3380, 138, 26, 5, 30
3381, 138, 13, 1, 2
3382, 138, 17, 7, 10
3383, 138, 14, 13, 16
3384, 138, 19, 2, 27
3385, 138, 18, 8, 13
3386, 138, 25, 16, 32
3387, 138, 20, 0, 8
3388, 138, 22, 18, 31
3389, 138, 3, 5, 48
3390, 138, 13, 19, 5
3391, 138, 5, 15, 3
3392, 138, 21, 15, 22
3393, 138, 11, 7, 46
3394, 138, 23, 15, 4
3395, 138, 19, 5, 34
3396, 138, 14, 1, 44
3397, 138, 16, 16, 10
3398, 138, 9, 9, 40
3399, 138, 27, 17, 35
3400, 138, 15, 13, 47
3401, 138, 24, 16, 20
3402, 138, 15, 13, 17
3403, 138, 26, 4, 13
3404, 138, 8, 16, 7
3405, 138, 2, 0, 26
3406, 138, 17, 11, 3
3407, 139, 14, 14, 17
3408, 139, 25, 14, 43
3409, 139, 5, 15, 3
3410, 139, 9, 10, 36
3411, 139, 24, 4, 37
3412, 139, 0, 13, 9
3413, 139, 11, 9, 24
3414, 139, 19, 15, 12
3415, 139, 15, 9, 44
3416, 139, 24, 13, 23
3417, 139, 7, 8, 49
3418, 139, 2, 3, 2
3419, 139, 15, 1, 40
3420, 139, 24, 2, 16
3421, 139, 9, 12, 42
3422, 139, 3, 4, 21
3423, 139, 20, 9, 31
3424, 139, 7, 15, 18
3425, 139, 21, 6, 43
3426, 139, 27, 7, 26
3427, 139, 9, 4, 22
3428, 139, 1, 16, 14
3429, 139, 11, 19, 22
3430, 139, 28, 10, 16
3431, 139, 21, 7, 24
3432, 139, 14, 5, 4
3433, 139, 25, 17, 46
3434, 139, 14, 13, 4
3435, 140, 19, 5, 44
3436, 140, 4, 8, 28
3437, 140, 22, 12, 49
3438, 140, 18, 19, 1
3439, 140, 15, 17, 12
3440, 140, 12, 19, 34
3441, 140, 18, 2, 31
3442, 140, 3, 2, 11
3443, 140, 28, 18, 46
3444, 140, 20, 11, 20
3445, 140, 0, 2, 43
3446, 140, 17, 4, 41
3447, 140, 1, 6, 7
3448, 140, 1, 17, 35
3449, 140, 24, 4, 29
3450, 141, 12, 12, 1
3451, 141, 20, 3, 34
3452, 141, 21, 11, 8
3453, 141, 1, 17, 10
3454, 141, 13, 10, 8
3455, 141, 25, 9, 4
3456, 141, 28, 18, 19
3457, 141, 22, 19, 37
3458, 141, 15, 1, 3
3459, 141, 12, 8, 42
3460, 141, 0, 10, 44
3461, 141, 23, 19, 1
3462, 141, 15, 14, 29
3463, 141, 24, 13, 7
